301 2896 15 1660 12 1383 47 154 43 2 83 273 2 6 3 1269 305 759 386 14 69 1047 2 61 3182 189 1893 14 35 2896 1 1269 305 29 10 3 9347 5 123 4 7171 88 575 2896 77 1660 1361 43 281 911 80 5 0 784 11 2357 169 378 18 3 1418 5 63 2 74 1 11 7 5036 3383 18 16 154 1 30 59 7172 2896 5036 2 110 5891 211 58 2 105 9 12 363 7173 1 4155 13 3 298 1939 933 5 63 2 127 2997 5 0 154 5 1 850 3840 0 1939 933 411 89 226 4 0 1078 1569 182 1 46 418 55 2896 3103 2326 1226 9 308 116 1787 2 40 74 11 27 16 182 32 23 1805 514 686 4 1347 1 865 1 1874 0 88 3967 168 301 1 0 171 718 1 865 3316 112 0 151 1831 74 316 418 3 713 5 1001 3103 2326 13 3 5 1460 3103 2326 1104 116 13 6407 1301 18 1 737 596 13 4968 3103 2326 792 10 13 4499 2932 1 9053 1435 358 2 74 15 2896 2 110 3 363 	4
1971 42 9 0 101 51 1277 0 28 6 3 245 975 21 680 3600 28 14 2 66 105 8 7 427 4 31 0 101 185 19 812 50 19 461 10 6 0 120 73 971 661 47 59 36 0 327 9348 1 0 9327 370 233 112 9 3 41 661 725 16 7 3 200 2434 10 12 894 18 4 0 28 19 99 0 294 1438 202 41 574 14 207 3028 1234 39 0 4050 1 277 136 315 529 104 3 1293 5 763 1 789 13 805 1720 16 6 3 173 5 3 730 9 38 0 277 6 267 3323 1 40 106 780 48 4 0 5 0 4050 0 236 695 6 267 485 14 2 453 46 567 0 1436 68 35 15 103 16 289 102 11 0 3601 1002 303 0 789 3 241 692 63 7 33 9 0 9349 14 2834 35 198 835 6452 0 136 1794 6 247 1312 14 36 10 36 0 289 40 203 9 38 68 22 0 9350 63 29 267 76 315 577 2660 3 78 7137 9 12 2263 52 269 6 41 24 41 1680 13 260 3546 56 6 3 1958 305 9 153 300 3 1996 148 2 106 74 0 28 42 8 6 207 224 9 38 4 137 62 140 1 176 8 194 96 	3
715 15 3808 454 1861 300 15 2 57 20 64 1657 10 187 13 69 735 5 190 4 162 431 28 9 138 11 6 612 3 490 1596 1374 10 544 2 531 27 431 4741 54 867 510 110 18 2234 32 6 69 4644 5 435 4 31 315 1 69 43 8108 47 0 113 25 2 3082 3 177 1 473 155 12 390 133 4 0 177 1 254 35 2 57 31 65 625 27 3 125 959 177 465 5 0 195 959 177 2 22 3082 156 32 29 54 909 686 374 5 1319 516 2 3687 1 304 163 2 6 625 190 2 473 32 29 147 79 374 2604 10 0 97 25 2 115 21 5926 0 97 4929 12 195 285 149 2 6 398 0 390 632 0 138 684 98 18 0 177 1 111 4 46 3 464 5 340 0 138 684 98 22 244 487 686 14 69 5068 2867 2 254 0 390 35 5068 2867 6 686 1 93 2522 11 93 115 21 102 58 5068 2867 6 93 5761 9 3 278 98 30 2 1575 11 5068 2867 7 365 2610 136 93 2153 38 0 98 1 4742 38 4 0 1652 3466 9 683 32 101 18 0 537 5068 2867 2 99 5068 2867 0 71 63 2 5014 169 431 97 244 325 139 343 12 3722 562 520 343 12 3866 1 244 2571 4705 4 12 1351 1225 116 0 365 489 1 392 1 8109 277 390 254 35 2 274 271 319 4 204 14 2 178 2 57 1057 13 340 1712 42 7 90 1166 1 0 1090 2329 23 21 5 0 4604 265 0 440 1651 38 5 3 5454 530 97 34 59 5455 44 2551 13 3 6453 5456 2 5007 0 668 30 92 133 39 5 0 462 1 127 3 4944 164 0 370 233 30 92 461 71 2 254 10 431 123 92 6 679 92 672 1 3467 11 0 154 6 1837 116 623 14 11 8 57 31 335 600 224 117 92 2956 62 18 4 0 462 89 5457 38 3 24 154 54 139 218 527 12 2610 136 6 470 4 0 177 692 516 6 76 54 125 213 195 1733 2 230 3 236 1 3 139 325 50 0 390 133 4 317 35 2 480 271 2 254 9 65 917 1 1724 93 1303 569 13 332 917 1112 1 1591 1724 2 48 0 103 1 1721 4 13 3 5927 9 0 234 3703 8109 277 6 54 3 713 1 21 73 2117 0 390 6 24 54 1940 12 340 464 278 1 10 187 11 7 1352 18 12 138 2 473 1 620 9 0 390 4 420 12 621 2 491 69 43 9 54 244 218 117 0 668 133 39 5 0 462 1 127 194 1361 5 0 370 233 92 254 38 10 1545 35 2 334 12 136 2 2522 10 431 11 8 6 21 325 224 1 2 6 640 92 6 1044 332 917 465 5 431 917 92 6934 1 3467 11 431 917 6 3 78 65 669 2 254 9 12 263 1 92 178 92 57 1702 0 390 39 9 0 3723 1152 9 0 181 151 2 70 31 153 0 668 8110 38 149 2 26 12 103 9 0 159 18 0 621 3 78 73 219 	3
143 1 200 358 14 21 12 197 777 1119 592 139 208 9 186 200 1 5069 1 68 456 5 1979 10 0 208 9 186 352 34 3 1714 4038 592 1433 34 15 23 2628 3 5458 484 1836 555 17 1038 39 18 0 192 777 1119 217 1 3112 208 9 186 0 67 3468 4038 592 2 1030 16 777 21 3326 15 4 420 10 28 34 1601 44 2932 44 4743 5427 15 1320 281 50 15 150 0 787 206 1 28 2866 307 	2
2 22 318 2643 9 16 26 1 8 7 53 73 174 80 2 74 4 1289 0 187 179 341 388 3 4473 43 1 2 22 648 64 4 0 6454 2350 109 1 309 0 210 14 0 28 6 174 8 6 21 67 174 14 71 36 963 1219 0 1274 678 1634 8 6 21 146 27 36 41 104 543 9 987 909 9 3 667 474 384 17 108 20 27 320 955 0 3007 39 5 0 185 8 382 34 8 22 64 590 164 36 154 44 130 10 37 368 3222 1 50 2 375 0 469 772 102 92 40 2615 8 1 117 2615 87 444 19 310 2 70 114 31 62 9 0 28 0 2350 4051 23 223 3 559 32 14 11 7 8 	1
488 309 16 26 12 2268 1 2 133 604 0 5928 4035 148 19 29 10 187 5070 12 737 1 52 4943 12 2268 22 259 8 18 454 1 178 19 399 49 32 9 138 43 154 148 19 29 32 19 572 48 122 42 9 12 737 175 89 3 1510 412 1154 453 6455 12 1384 8111 0 28 0 210 1 0 1932 29 33 8 6 25 24 19 111 62 0 181 154 	5
62 47 3013 1 22 55 165 1941 11 127 38 5459 62 18 12 151 42 2 20 4 5460 16 293 13 11 0 486 42 7 267 856 1 75 153 77 0 88 5929 14 720 0 329 6 4685 1608 30 3 9351 5 2 22 12 2643 120 73 318 72 101 5 36 8 6 3 173 2732 35 19 29 4 103 27 0 588 47 3 41 6456 1845 44 35 19 29 4 31 589 0 486 2165 47 0 462 1 178 4 20 3 959 52 2917 3867 4 439 16 293 4 0 503 19 99 3 2787 753 3 41 192 1 247 1106 30 35 8 414 20 64 428 10 0 2556 232 2 132 65 130 2052 5 329 43 6 3 1041 13 3344 720 0 489 29 21 2063 428 1 0 266 6 21 1945 4 5071 0 79 3 332 1112 3304 11 194 1820 1593 6 43 1 480 5852 2646 5 504 3558 13 55 74 50 957 252 4500 196 43 9352 1 228 46 3 118 265 2028 3785 252 1941 480 3293 9353 1 9354 11 0 462 1221 3144 2 57 34 4 478 3 2247 11 328 504 163 25 93 61 726 65 51 13 0 329 3868 1 389 51 1079 164 0 177 48 434 1 11 7 4 1248 3 231 395 5 56 0 26 7 25 192 11 93 108 20 575 103 47 0 7174 35 1 117 1809 0 863 2 482 163 0 88 10 163 6406 	2
3 33 26 9 849 28 836 615 24 131 96 1890 1267 2539 683 23 33 73 0 88 361 11 500 90 3457 76 1346 8 7 21 59 574 990 28 2558 8 7 158 9 253 121 23 221 9 849 770 3602 138 	5
76 242 888 13 456 5 256 4 371 1 456 5 28 487 2486 195 7 76 130 209 213 0 5461 445 47 0 2174 2015 588 4 0 1526 4501 24 1378 17 232 3 44 1597 9355 125 0 2046 875 9204 2044 23 235 1 790 12 875 91 1657 37 114 64 3 591 27 142 79 888 81 64 331 2829 1336 1954 7175 301 1 35 15 2835 3 542 31 153 4 2287 460 51 80 0 2541 1475 4 47 0 888 695 7 27 320 244 218 14 37 3 76 2873 542 179 	4
19 672 10 9 3 1791 548 138 1 175 1 1580 2136 55 33 2973 684 0 97 6 6378 764 18 3 594 164 5072 14 2 106 505 95 30 19 29 10 3 2144 19 473 27 0 284 109 1 334 0 811 5 0 668 0 56 6 3 78 173 1022 4 497 116 30 2 105 147 231 100 237 4 144 52 103 14 255 8 91 3848 19 29 24 4 49 2 22 55 1954 3521 4207 147 9 125 752 325 881 525 147 195 2292 213 554 1 3 353 280 136 1104 13 1591 5462 1 3 128 280 805 147 0 384 6 36 41 146 1 242 807 14 0 136 6 958 12 197 	4
24 28 790 550 787 9 0 598 15 46 	2
10 0 767 5463 551 7 1223 30 604 0 430 268 5 34 123 54 604 0 430 768 2 108 84 604 0 430 457 35 2 168 178 123 54 5463 551 2 57 46 5464 11 117 2 57 20 4 132 15 102 604 0 430 1 0 2358 57 31 72 281 106 15 132 25 10 0 101 26 0 4950 495 19 152 27 604 0 430 7 80 8 7 1337 37 604 0 430 1 10 0 1480 5 12 166 1215 3211 8 7 359 423 1 24 69 1189 254 0 361 54 8 186 24 7 2 108 84 13 3 78 389 820 359 69 1694 1 1208 11 432 11 604 0 430 3053 1576 1762 9 325 1726 134 0 196 23 770 2 34 0 1398 339 13 3 188 5 1004 287 413 2 414 497 39 30 19 152 27 604 0 430 120 73 95 1 75 316 1642 5 83 312 0 275 185 27 40 847 3 1434 2 57 443 8 3 1118 10 0 732 14 53 8 7 40 3 2286 355 725 11 9356 10 1166 3430 86 0 417 7 629 1166 30 69 43 61 499 4 582 8 32 7 3 7176 2286 307 370 179 63 7 2678 71 3 192 2286 326 9 296 370 55 318 666 2294 499 4 137 71 9 138 578 0 113 7 1599 444 17 1177 44 2 69 793 226 604 0 430 286 31 3 484 	3
16 26 77 2004 14 2 106 377 9 0 1871 219 109 7 1801 14 465 5 36 0 192 1098 17 228 20 336 10 1397 644 1 2342 82 39 0 288 2733 23 1801 14 590 10 0 1685 1051 590 4 349 4 82 6 174 2116 2 608 0 486 7 3 363 25 11 555 3223 104 627 86 4502 937 0 2821 203 18 9 0 4502 555 6309 390 6 2141 106 137 71 0 177 436 94 3084 29 24 13 212 1 1004 141 212 512 222 23 1253 376 236 271 34 2364 250 49 4 886 39 1 21 502 95 10 0 1302 	2
17 46 611 208 134 15 102 281 321 78 1480 2 219 4 939 1384 251 2836 245 5930 211 130 1480 14 2 74 82 3028 0 2836 23 3 1150 460 14 35 15 23 34 38 1 23 1642 5 346 3 215 13 3 763 1412 44 1240 13 40 9 0 5 3 1193 5 17 23 223 8 1 2837 267 207 2 66 102 35 36 23 890 82 134 44 47 0 275 7860 14 2 9 43 110 665 9 8 	5
879 384 7 59 245 8112 9357 292 214 8113 8114 23 3783 92 441 87 3 318 6457 9 2838 19 22 4 448 149 0 2838 92 117 8115 0 6457 89 0 2838 14 3067 4 1371 52 708 19 22 2266 11 962 130 729 527 19 924 3 263 9 3 192 598 5 0 45 767 466 304 38 17 66 84 1371 708 2 117 463 52 2266 811 1 1896 879 384 22 924 65 47 87 85 0 2266 1215 1945 10 879 9146 13 0 1215 134 19 20 4 49 2513 400 9 0 2839 214 767 466 178 301 2266 9358 66 34 4 448 3401 281 5931 13 82 117 2 57 132 279 1506 	2
89 835 163 2016 18 1157 2 6 4052 4 162 16 26 37 41 72 1757 1 1347 0 1207 2 20 4 132 2 6 21 523 2 112 118 1207 18 12 368 65 1606 1 21 25 212 538 49 184 3 9359 4699 2 115 20 3 1518 3640 30 72 1 8 6 3 24 202 413 0 227 6 3 78 73 1713 9 12 2263 0 113 6 107 0 671 6 41 815 1 8 6 242 14 0 1207 53 21 36 11 808 	3
0 631 121 4503 0 205 7 30 212 30 61 31 893 5009 85 0 1052 44 344 287 1427 0 1550 344 287 1059 546 9 258 423 0 266 23 1003 3718 2 22 6332 13 1052 1 287 344 287 8 6 5932 	5
16 293 4 12 101 263 10 4 3113 296 5 0 159 170 81 21 22 3 174 151 3113 0 28 6 24 0 100 29 107 1 2 22 3 24 51 16 257 6 69 2205 86 50 12 481 91 248 10 163 329 0 1716 6 4247 9360 72 81 1223 9 240 11 12 481 7 3 41 1683 2265 50 370 39 93 310 36 3603 1 25 115 2 37 43 5 129 256 2 49 4 13 383 18 0 1237 11 2 66 162 3469 439 48 0 24 226 	5
2 53 34 16 26 292 8 366 2734 51 34 69 79 26 1784 15 23 32 9 104 125 6458 2 283 96 18 1576 299 4 46 213 11 2919 72 1 4744 3 308 1551 170 54 186 1025 117 2 9361 0 78 351 1222 80 0 2324 1222 23 4 288 9 38 1 0 2861 23 599 925 43 5 12 9362 7 34 3 2735 0 516 5 0 79 25 37 4248 327 4 162 1222 11 66 112 38 279 34 3 5465 638 24 3604 42 96 0 1222 18 86 35 8 921 0 516 7 1224 85 15 1866 3 183 5 170 8 921 43 516 14 7 53 194 12 1284 843 2878 643 2335 9 410 643 3 840 80 8 178 17 29 3 1382 50 17 29 53 3 5073 1212 992 573 102 190 4 162 55 1640 9363 0 2861 644 23 73 605 1 112 38 279 34 2 20 4182 74 6459 1 0 2324 9363 23 4 200 10 0 4411 1 842 2 105 2 228 96 282 3 351 4949 	4
2953 3 305 9 318 15 4488 48 27 3004 1 22 243 369 3338 25 0 181 1533 7 4 20 138 28 369 175 51 13 55 220 16 7 190 2953 442 10 0 98 7 278 5 683 5396 1045 1 3 129 2137 32 7 3 288 71 0 464 220 98 520 1805 1 2307 290 671 56 42 7 33 0 326 7 267 76 13 3869 3 1405 26 1 86 3 129 326 1806 33 9 3 597 1531 13 229 1 1153 19 424 13 0 2614 637 9364 13 3 1582 827 1 3 952 0 1582 827 6 33 30 142 1025 4365 827 57 31 0 7026 6 245 14 2 110 3 952 3150 9 52 639 19 22 0 853 2195 637 1960 8 6 24 1 1183 13 952 874 900 1388 1 59 1582 2342 0 5933 227 6 72 1713 47 0 2195 2840 19 68 22 0 3600 136 520 1960 63 7 3 3654 136 13 5852 2646 5 2347 90 24 30 2 84 34 126 14 282 21 30 849 30 43 57 135 47 3 136 9 801 19 22 3 667 21 4 212 1 72 6460 3 1173 	5
2 20 64 346 42 156 318 666 25 2 61 132 7177 2128 240 0 28 7 145 30 24 30 8 6 50 510 5 87 57 3870 184 4504 1 411 155 9 52 455 138 1313 1206 318 5 347 8 77 64 1209 71 0 275 323 156 8 723 10 0 565 358 0 126 974 23 216 14 0 373 21 0 1331 294 14 0 484 373 23 0 88 10 291 103 3 342 17 23 1990 24 74 15 1530 	5
245 75 3432 689 43 65 800 2 49 10 58 7 60 88 94 2717 551 44 689 92 15 22 0 551 69 2 563 22 20 142 43 626 271 42 2 317 0 724 5 0 3579 2164 17 36 1884 32 2813 69 245 25 86 35 0 28 6 3984 44 251 69 43 228 168 152 3432 689 2181 2 115 152 3 551 1 12 899 9365 190 3871 2 108 20 7178 7883 27 3 689 1298 1 1192 118 28 2026 38 174 28 255 2032 18 15 2026 38 174 28 195 170 2032 18 38 	1
9366 716 376 20 3 1089 913 33 440 44 86 1674 15 61 279 10 39 5 14 121 2210 50 15 20 0 166 165 716 10 0 391 1 27 0 88 196 0 3331 23 41 200 1 167 9030 54 396 3 339 113 7 41 566 1 406 4 1809 0 1925 30 15 61 688 331 0 1319 79 379 324 77 3 197 289 2 20 3 591 13 9367 25 2 157 1010 3 826 289 2 61 67 1010 82 36 292 16 26 68 77 55 5 0 88 982 1 1112 1483 81 168 22 	5
2 70 497 13 52 151 47 0 51 19 461 10 0 575 590 10 0 97 4927 1 55 4053 2 475 19 1875 0 2792 67 913 18 0 434 401 292 12 364 1 2 74 4 96 143 209 1 66 377 58 100 105 0 1085 292 6 76 1 815 52 469 6 68 33 0 28 42 6 128 9 59 526 19 22 0 876 1020 63 29 4 950 9 52 639 717 29 0 2196 2933 1 12 364 99 0 3148 12 3424 558 29 25 128 0 2331 6 216 21 4 212 21 4 942 1 0 2933 6 1312 12 364 334 214 3148 1 222 30 72 8 6 1064 545 0 3029 7 35 15 66 505 186 1703 34 0 6 114 3224 71 0 1182 5 7000 7001 1 135 55 238 2196 28 16 7 0 26 4 49 0 113 42 29 33 172 	3
41 290 633 97 1 220 109 10 979 261 0 772 6 581 107 1 459 1 0 249 6 33 0 897 393 348 25 72 31 405 62 4 96 82 39 	4
7179 23 21 25 26 7 3 3540 5816 10 169 1193 5 0 933 0 97 1 1415 371 23 1053 9 58 15 46 1 0 344 287 357 271 260 56 47 0 113 754 4 31 3 183 118 1 964 0 575 34 15 135 82 32 83 4249 83 435 18 28 64 32 3 308 1551 51 69 3839 84 137 4 0 179 9 0 541 1859 21 9 0 28 44 33 1232 9 7180 1475 369 0 776 782 1296 	2
53 24 196 14 2 57 4054 47 0 557 8 7 41 820 25 2834 	3
74 16 26 324 7 348 0 846 48 434 61 31 27 170 14 45 1379 7 33 1 0 3066 23 276 	5
2 70 114 112 194 1261 47 16 811 168 140 0 811 237 4 1809 5934 1806 4 12 199 1 117 441 38 0 562 164 54 9098 3 2839 50 2 3067 4 2557 0 299 89 139 829 2754 17 1864 4 2839 38 9 8116 5934 299 2 816 239 16 4 573 	1
0 1285 1 2 956 42 18 52 1662 119 19 106 1447 444 2811 44 25 19 561 1 0 56 6 145 3392 89 52 542 6 1 19 29 1832 155 4 52 9368 19 29 310 4 313 52 119 5 9047 0 233 695 6 541 2403 1049 1293 3470 326 7181 0 1832 347 5888 5935 7117 3072 1862 1917 1 4055 8117 1 19 99 233 56 264 349 4 213 110 1 8 531 2055 0 1174 99 0 831 1412 92 178 8 6 1301 1 2 99 0 2768 1356 136 13 2243 9 1540 0 136 6 3 877 730 40 3 129 1042 763 1650 900 744 1 4250 3345 18 3 339 2 6 765 172 25 8 1005 0 181 506 19 9212 10 30 561 30 19 108 2 4488 48 13 0 899 691 2243 25 2 463 0 434 1315 9 55 9369 69 591 17 531 19 579 48 1 463 9 3 1475 1 413 17 178 17 29 335 17 531 2661 89 2 57 74 4 137 62 42 1 508 3 78 793 0 56 6 33 0 26 6 541 1 9 0 43 119 19 29 32 8 6 971 276 	5
238 557 2 1734 123 95 2 730 16 26 50 2 528 868 94 557 10 1336 5466 8 511 773 1418 1 1750 80 5 260 451 18 557 14 6461 223 8 17 84 21 20 142 2230 10 2690 	5
16 302 4 31 12 197 3103 2326 26 3 342 5 240 507 2 57 20 675 82 3 195 14 3114 2 110 6462 32 7 69 416 2966 18 0 514 83 0 739 1059 4251 367 1 1172 12 197 7 4654 2 563 509 8 42 2 110 3030 4 3103 2326 14 35 2 110 122 4 2812 8 118 31 260 0 182 7 76 1 2 102 2 70 31 62 35 2 110 10 0 179 1 43 5 0 3724 2192 	3
245 25 121 833 47 1518 4 261 1 2724 48 27 3 2421 11 57 31 38 10 2030 9 3 564 5936 1209 4 2262 123 622 1207 2963 48 4 4056 2696 19 1802 4 630 72 21 53 9 0 1207 14 40 4 263 8 39 292 1027 32 29 3 2635 5 1271 19 22 4 96 43 14 0 379 5 125 1 147 208 9 55 5 252 256 583 336 38 116 2 798 552 1207 1 2 6 21 2701 4 726 6463 1938 18 161 11 57 21 3081 2421 22 0 118 379 1 8 6 311 89 36 0 79 256 824 774 4 1281 121 3776 3 1350 27 2686 1157 137 39 27 119 19 20 3 2421 54 3 510 1411 411 47 87 199 14 20 2 168 702 69 25 358 42 19 23 27 2421 10 622 0 4057 23 107 17 1633 12 1189 2 412 48 13 125 1001 1 367 3605 17 508 4745 10 52 522 233 156 52 175 310 488 69 233 9 1207 2 6 2911 2011 31 552 1 2293 0 181 506 50 2 9370 82 39 27 5016 149 12 2461 1705 46 55 6452 10 25 2 61 2435 82 116 124 1105 421 2421 328 21 31 3 564 78 371 142 793 14 45 383 7 1015 69 5467 0 728 367 1207 23 0 276 973 5 728 3263 1 212 0 1001 6 3850 2 105 869 7 118 14 0 367 3605 1435 8 6 34 3 1534 5 3 1085 1157 12 197 1208 45 4745 724 17 29 21 552 0 2460 5 3 887 598 5 810 35 0 9371 18 12 2219 6 142 4644 655 1702 38 321 1551 5 0 367 3605 655 2 70 74 15 1370 691 	4
0 2727 5468 3643 3872 441 16 8118 3 1510 503 857 11 2962 19 5074 17 237 4 31 14 453 86 137 349 19 29 41 419 10 0 1000 5 56 4941 5 28 1 28 3141 29 509 1017 47 9372 1432 47 32 1085 780 5422 52 269 895 65 51 2457 13 163 374 11 890 1 681 377 5 163 2106 0 593 18 4168 6 1175 214 9373 1 115 21 263 52 177 12 94 6 41 552 136 1 329 29 24 70 21 496 	2
2 781 274 4 74 16 26 2 22 0 392 322 777 549 1 392 94 4505 136 189 29 267 24 13 0 2205 5 0 277 1090 1 785 807 34 17 29 13 1195 340 189 22 3 925 236 12 2152 28 18 0 79 650 6 904 92 99 5937 0 277 6 581 552 1 1855 0 322 2355 382 245 14 6 961 2345 1 6464 1 0 1331 322 6 5938 1698 	3
33 26 72 3278 37 200 888 13 55 219 3573 	3
1666 3 183 5 0 79 2021 2 247 22 3 330 151 42 19 133 10 1520 613 164 125 0 26 6 90 1129 9374 0 4608 5 1870 2054 121 133 42 4 614 45 937 17 20 3 1113 5 1098 4 84 25 746 3 241 1590 11 6 852 0 5812 555 69 1539 54 11 55 5 0 570 29 5075 14 1179 25 110 2 50 2 614 1870 8 230 87 3 148 4 31 589 75 21 267 153 190 0 1085 6 30 600 30 19 29 589 19 29 1091 71 3 41 90 1 212 659 52 28 230 3 148 86 172 0 26 6 90 1514 14 58 19 91 6 2354 19 424 13 0 1552 63 29 53 24 1 117 2 91 45 2048 215 1 12 270 91 45 322 202 1329 0 222 29 1064 72 1 682 0 56 754 55 226 8119 3141 677 623 2396 14 16 26 108 31 3 416 1266 	3
1214 8120 249 5 2029 4 318 412 8121 1327 1 1050 113 252 570 1 4057 102 58 17 23 878 54 1 70 49 0 460 1507 10 2348 5 397 56 907 54 18 3 199 1036 317 9 5899 92 70 2172 4 15 1 504 15 2239 60 2224 1379 838 60 1903 92 70 86 7025 4 60 2621 2341 9375 0 1239 23 3110 9 60 258 524 547 1 15 66 582 123 4 226 0 2648 2090 395 8122 	5
2 74 16 26 7113 38 1 12 323 55 1579 931 2 84 1250 13 8123 5 0 79 2021 18 0 248 1 1509 12 481 511 253 47 0 205 604 0 430 2 68 74 0 432 11 17 20 3 284 371 307 0 205 343 3 33 406 1791 0 871 0 910 32 70 112 352 271 15 135 1 15 61 443 10 60 103 1109 35 480 93 44 163 1220 20 114 375 38 155 10 265 1 3524 5 0 284 	4
453 31 65 4440 1997 194 261 1465 733 13 3 2708 14 5469 647 5 8124 1949 7182 903 3518 1 1521 402 4746 0 338 7 6345 1 561 1 3010 280 63 7 281 2 896 130 208 19 247 2148 71 681 59 4747 48 1 663 331 3 462 10 629 395 124 1604 0 1355 883 63 6 579 2 475 8 5470 4 102 409 0 2333 249 7 4506 42 1 579 172 8 6 52 210 531 10 2229 0 1877 318 326 7 3 76 26 4 1364 1 263 39 0 78 9376 14 37 36 54 316 60 1355 18 42 2 57 34 4 263 8 39 9 160 191 50 5471 100 23 5939 184 15 1 4626 18 60 1693 0 4621 5472 23 3 78 4136 14 1703 87 72 59 4252 4150 7183 3873 184 12 270 1 163 464 1 36 6 9377 1 10 2229 0 338 153 2536 0 1642 3519 1386 2204 11 499 4 31 10 16 179 	3
16 7 12 101 51 1044 1251 37 43 120 4 313 1319 3596 1629 300 73 95 438 40 10 845 1221 0 97 61 72 3659 47 0 8125 300 6465 82 73 95 37 410 7184 11 81 962 244 1109 0 97 67 91 139 2 608 1 2 115 454 149 3288 0 501 3795 2 786 11 37 327 4 162 680 736 10 5473 167 7 3471 9 43 495 44 0 79 166 4058 2 102 21 253 11 2 66 102 157 2069 1106 236 1436 1 1319 1 2 102 11 37 327 4 46 0 275 146 44 3433 568 1 1669 47 199 253 23 12 1911 1528 1 32 7 43 65 149 2 46 1604 0 293 2803 61 31 2 20 237 5940 990 736 746 8126 25 12 2656 7 18 736 14 2 84 20 236 2523 1 1629 47 1319 28 6416 337 8 2273 2 6 5076 4 0 236 576 1 8 106 223 12 4406 12 270 1 2 22 0 5077 213 125 0 484 692 9 909 0 200 705 133 13 125 200 890 5 2156 474 277 125 192 1733 5 703 489 3558 13 126 308 59 3275 6254 125 297 641 556 395 2 428 11 36 0 51 125 1166 9378 1361 1093 2480 43 1398 690 43 2504 690 125 5 1331 294 43 192 394 129 365 2524 1 129 212 2524 0 2504 690 382 34 2923 1642 2 22 2504 1543 95 5078 1 1 65 3861 11 11 2 2201 48 13 2504 1543 429 11 282 0 495 11 75 134 5941 12 2514 37 21 24 9 9379 0 394 22 207 266 37 3275 172 2 608 37 139 2225 9380 4 147 2225 0 1331 294 1636 38 5 5079 2171 37 245 9 0 236 0 212 2524 23 484 297 2524 30 259 10 55 556 5474 44 484 433 98 37 24 9 0 3207 14 262 65 85 11 10 16 97 35 15 176 38 3 3346 1145 44 3660 5475 525 189 23 2156 277 1834 2 61 426 123 95 982 8 4059 0 6466 5080 0 3524 1 0 2156 4046 4198 1 2 61 152 8 1166 9378 1011 11 37 59 2264 1855 3582 11 106 12 236 2523 3 173 2008 958 2 22 69 3064 123 260 8 6 1083 4 31 8 382 118 89 2 876 1191 1 1331 294 307 0 365 2524 29 34 327 5754 297 3582 300 236 14 8 77 3 365 7898 1304 12 270 68 99 297 2907 126 2491 53 790 9 213 272 556 603 549 213 272 23 584 30 200 1 17 23 1 5078 2 2841 3 516 3386 0 9381 1492 2308 6 25 790 13 125 602 516 9 195 137 18 23 15 2014 38 6467 23 65 5476 1 95 1397 13 1492 1 126 1 65 568 9 1241 234 140 2 2841 3 516 3386 12 503 7 11 37 25 3275 11 2 453 150 0 709 857 388 9 2 61 500 48 0 275 705 27 199 13 2934 709 2 102 0 97 754 4 5430 438 9 1296 890 957 1 6977 0 676 19 29 0 67 177 11 119 0 159 56 6 3275 548 3 2110 1174 1 7185 0 5897 6 1166 1 21 3 26 15 502 4 448 1086 9 130 149 1251 25 2034 2 313 3 800 4 20 3 231 3596 151 15 228 176 8 3 96 926 4 3 1000 5 8127 0 736 382 753 1 2008 2 66 217 34 142 143 2656 905 3 129 1480 18 0 736 2 217 34 17 29 890 199 428 760 44 736 30 8128 1 17 1639 7081 211 12 591 13 16 97 1 2 20 3 674 231 151 85 0 1656 42 	2
4507 7 43 5 0 129 1419 11 61 145 84 3 330 1093 285 92 7 10 12 633 25 8 7 33 9 38 1337 4507 7 2275 1 0 371 7 1953 2 74 0 201 3874 1 62 1270 2 20 64 122 4 4507 9 240 33 56 1218 	5
40 91 62 47 138 42 1 2 399 132 8 6 128 19 473 296 18 0 326 63 6 41 76 18 356 3 90 2971 154 2 22 0 294 1438 63 6 241 1 25 25 429 8 133 13 3 146 1131 136 1 3 998 141 1 2 453 20 254 9 271 65 158 239 405 42 	5
